Index,Task,EDD_Lmax,EDD_time,ERD_Lmax,ERD_time,Schrage_Lmax,Schrage_time,PreemptSchrage_Lmax,PreemptSchrage_time,Construction_Lmax,Construction_time,Carlier_Lmax,Carlier_time,LB,is_opt_EDD,avgE_EDD,avgE_ERD,avgE_Schrage,avgE_Construction,avgE_Carlier
1155,data/100_Independent1155,4320,0.007465,2271,0.007405,2181,0.010141000000000001,2116,0.021317,2116,0.62238,2116,0.15221,2116,0,104.16%,7.33%,3.07%,0.00%,0.00%
1156,data/100_Independent1156,4239,0.007483,2327,0.007462,1982,0.009769,1918,0.01903900000000000,1918,0.6098010000000000,1918,0.16882,1918,0,121.01%,21.32%,3.34%,0.00%,0.00%
1157,data/100_Independent1157,4887,0.007585,2820,0.007419,2278,0.009734,2202,0.020663,2202,0.61446,2202,0.24649,2202,0,121.93%,28.07%,3.45%,0.00%,0.00%
1158,data/100_Independent1158,5074,0.007450,2829,0.007236000000000000,2418,0.009661,2354,0.01953600000000000,2354,0.61433,2354,0.1760130000000000,2354,0,115.55%,20.18%,2.72%,0.00%,0.00%
1159,data/100_Independent1159,4981,0.00736,2932,0.007248,2481,0.009896,2473,0.020604,2473,0.62474,2473,0.1894560000000000,2473,0,101.42%,18.56%,0.32%,0.00%,0.00%
1160,data/100_Independent1160,2140,0.007860,1447,0.007390,1188,0.010143,1163,0.02174600000000000,1163,0.62508,1163,0.1701110000000000,1163,0,84.01%,24.42%,2.15%,0.00%,0.00%
1161,data/100_Independent1161,3610,0.007216,2272,0.007542,2228,0.009520,2226,0.01991,2226,0.59968,2226,0.096025,2226,0,62.17%,2.07%,0.09%,0.00%,0.00%
1162,data/100_Independent1162,3322,0.007319,2315,0.007567,2018,0.009998,2000,0.020811,2000,0.62040,2000,0.15528,2000,0,66.10%,15.75%,0.90%,0.00%,0.00%
1163,data/100_Independent1163,3403,0.007301,2454,0.00712,2172,0.009627999999999999,2171,0.020477,2171,0.6135690000000000,2171,0.16052,2171,0,56.75%,13.04%,0.05%,0.00%,0.00%
1164,data/100_Independent1164,3289,0.007250,2266,0.007121000000000000,1908,0.009679,1845,0.020530,1845,0.61353,1845,0.1779500000000000,1845,0,78.27%,22.82%,3.41%,0.00%,0.00%
1165,data/100_Independent1165,3101,0.007060000000000000,2219,0.007215000000000000,1964,0.009510,1925,0.01948,1925,0.6041020000000000,1925,0.17925,1925,0,61.09%,15.27%,2.03%,0.00%,0.00%
1166,data/100_Independent1166,3254,0.007281000000000000,2343,0.007304,2030,0.009878000000000000,2016,0.021083,2016,0.6031670000000000,2016,0.16271,2016,0,61.41%,16.22%,0.69%,0.00%,0.00%
1167,data/100_Independent1167,3115,0.007334000000000000,2043,0.00768,1867,0.009909,1825,0.020635,1825,0.62784,1825,0.12208,1825,0,70.68%,11.95%,2.30%,0.00%,0.00%
1168,data/100_Independent1168,2239,0.008173,1281,0.007299,1096,0.013275,1014,0.019582,1014,0.62358,1014,0.16986,1014,0,120.81%,26.33%,8.09%,0.00%,0.00%
1169,data/100_Independent1169,3599,0.00746,2613,0.007398,2411,0.008784000000000000,2370,0.018642,2370,0.61544,2370,0.10458,2370,0,51.86%,10.25%,1.73%,0.00%,0.00%
1170,data/100_Independent1170,2574,0.007374000000000000,2449,0.007219,2208,0.009716,2154,0.02070300000000000,2154,0.6085,2154,0.17212,2154,0,19.50%,13.70%,2.51%,0.00%,0.00%
1171,data/100_Independent1171,2042,0.007796000000000000,2523,0.007092,1945,0.009241,1939,0.019715,1939,0.60998,1939,0.1833390000000000,1939,0,5.31%,30.12%,0.31%,0.00%,0.00%
1172,data/100_Independent1172,2595,0.00761,2418,0.007517000000000000,2264,0.00932,2201,0.029629,2201,0.61531,2201,0.1302,2201,0,17.90%,9.86%,2.86%,0.00%,0.00%
1173,data/100_Independent1173,2879,0.007188000000000000,3008,0.007032,2409,0.009131000000000000,2368,0.020012,2368,0.64104,2368,0.21353,2368,0,21.58%,27.03%,1.73%,0.00%,0.00%
1174,data/100_Independent1174,2337,0.007164,2375,0.007075,1868,0.009559,1858,0.01945100000000000,1858,0.62974,1868,0.057793,1858,0,25.78%,27.83%,0.54%,0.00%,0.54%
1175,data/100_Independent1175,2566,0.007570,2550,0.006877000000000000,2433,0.009524,2357,0.01952600000000000,2357,0.7134239999999999,2357,0.0954040000000000,2357,0,8.87%,8.19%,3.22%,0.00%,0.00%
1176,data/100_Independent1176,1788,0.007178,1810,0.007329000000000000,1605,0.009649000000000000,1564,0.02072300000000000,1564,0.60489,1564,0.0967090000000000,1564,0,14.32%,15.73%,2.62%,0.00%,0.00%
1177,data/100_Independent1177,1632,0.007066000000000000,2080,0.007012,1575,0.010016000000000001,1521,0.01917,1521,0.61235,1521,0.21896,1521,0,7.30%,36.75%,3.55%,0.00%,0.00%
1178,data/100_Independent1178,2733,0.007153000000000000,2465,0.007240,2345,0.010899,2310,0.01988,2310,0.61763,2310,0.100552,2310,0,18.31%,6.71%,1.52%,0.00%,0.00%
1179,data/100_Independent1179,2719,0.007367000000000000,2324,0.007390,2104,0.010151,2068,0.021515,2068,0.63691,2068,0.14663,2068,0,31.48%,12.38%,1.74%,0.00%,0.00%
1180,data/100_Independent1180,5081,0.004954,1478,0.007279,1478,0.009062,1478,0.01849,2699,0.61926,1478,0.027135,1478,0,243.78%,0.00%,0.00%,82.61%,0.00%
1181,data/100_Independent1181,6482,0.004745,1527,0.007228,1527,0.008587,1527,0.018241,2912,0.62649,1527,0.02836300000000000,1527,0,324.49%,0.00%,0.00%,90.70%,0.00%
1182,data/100_Independent1182,5352,0.004912,1618,0.006993,1618,0.008420,1618,0.017908,2871,0.61713,1618,0.027034,1618,0,230.78%,0.00%,0.00%,77.44%,0.00%
1183,data/100_Independent1183,5666,0.004762,1317,0.007064000000000000,1317,0.009153,1317,0.017880,2567,0.61385,1317,0.02779400000000000,1317,0,330.22%,0.00%,0.00%,94.91%,0.00%
1184,data/100_Independent1184,5879,0.004797000000000000,1475,0.007053,1475,0.009134,1475,0.01967700000000000,2691,0.62950,1475,0.028973,1475,0,298.58%,0.00%,0.00%,82.44%,0.00%
1185,data/100_Independent1185,5121,0.004990,1337,0.006886,1337,0.010303000000000000,1337,0.01902300000000000,2340,0.6259,1337,0.02818700000000000,1337,0,283.02%,0.00%,0.00%,75.02%,0.00%
1186,data/100_Independent1186,6009,0.004541,1615,0.006953000000000000,1615,0.008671000000000000,1615,0.019553,2518,0.61755,1615,0.029305,1615,0,272.07%,0.00%,0.00%,55.91%,0.00%
1187,data/100_Independent1187,6504,0.004813000000000000,1966,0.007192,1966,0.008715,1966,0.01800900000000000,3192,0.62810,1966,0.027856,1966,0,230.82%,0.00%,0.00%,62.36%,0.00%
1188,data/100_Independent1188,5766,0.005107,1746,0.007437,1746,0.008673999999999999,1746,0.016942,2600,0.6200220000000000,1746,0.027216,1746,0,230.24%,0.00%,0.00%,48.91%,0.00%
1189,data/100_Independent1189,5558,0.004438,1574,0.00735,1574,0.008883,1574,0.01909800000000000,2800,0.62716,1574,0.037972,1574,0,253.11%,0.00%,0.00%,77.89%,0.00%
1190,data/100_Independent1190,4696,0.007114,1540,0.006984,991,0.009503,966,0.01940600000000000,1909,0.61524,966,0.2033360000000000,966,0,386.13%,59.42%,2.59%,97.62%,0.00%
1191,data/100_Independent1191,4737,0.007455000000000000,1624,0.007463,1020,0.010109,1010,0.021155,1675,0.6098620000000000,1010,0.2174620000000000,1010,0,369.01%,60.79%,0.99%,65.84%,0.00%
1192,data/100_Independent1192,3791,0.00743,1083,0.007804,861,0.010507,846,0.021692,1148,0.63392,846,0.12927,846,0,348.11%,28.01%,1.77%,35.70%,0.00%
1193,data/100_Independent1193,3793,0.007556,1292,0.007229,726,0.010568,694,0.021286,1532,0.60592,694,0.3498430000000000,694,0,446.54%,86.17%,4.61%,120.75%,0.00%
1194,data/100_Independent1194,5193,0.007219,1290,0.007271,1224,0.009590,1187,0.01986900000000000,1844,0.61008,1187,0.0958850000000000,1187,0,337.49%,8.68%,3.12%,55.35%,0.00%
1195,data/100_Independent1195,4751,0.007405,1794,0.007285000000000000,1215,0.010006,1215,0.020603,1682,0.61386,1215,0.03109000000000000,1199,0,296.25%,49.62%,1.33%,40.28%,1.33%
1196,data/100_Independent1196,4359,0.007514000000000000,1522,0.008147000000000000,978,0.009942,889,0.025214,1416,0.6205780000000000,889,0.24276,889,0,390.33%,71.20%,10.01%,59.28%,0.00%
1197,data/100_Independent1197,4849,0.007360,1419,0.007458000000000000,1248,0.009730000000000001,1227,0.020615,1605,0.61477,1227,0.081880,1227,0,295.19%,15.65%,1.71%,30.81%,0.00%
1198,data/100_Independent1198,4570,0.007665,1366,0.00737,1244,0.009950,1224,0.02088500000000000,1536,0.61230,1224,0.080582,1224,0,273.37%,11.60%,1.63%,25.49%,0.00%
1199,data/100_Independent1199,5013,0.007386,1522,0.007970000000000000,1022,0.010362,1019,0.021340,1789,0.60506,1019,0.2205,1019,0,391.95%,49.36%,0.29%,75.56%,0.00%
1200,data/100_Independent1200,3652,0.007584,1613,0.007247,1240,0.009871,1192,0.020430,1192,0.61381,1192,0.13450,1192,0,206.38%,35.32%,4.03%,0.00%,0.00%
1201,data/100_Independent1201,2804,0.007479,1022,0.007623,717,0.009775000000000001,668,0.019327,698,0.6190,703,0.1716470000000000,668,0,319.76%,52.99%,7.34%,4.49%,5.24%
1202,data/100_Independent1202,2917,0.007630,1085,0.007373,869,0.010490,818,0.021678,818,0.61266,818,0.14096,818,0,256.60%,32.64%,6.23%,0.00%,0.00%
1203,data/100_Independent1203,3313,0.007748,1115,0.007742000000000000,907,0.009933,876,0.021083,876,0.60955,876,0.118,876,0,278.20%,27.28%,3.54%,0.00%,0.00%
1204,data/100_Independent1204,3322,0.007276000000000000,1797,0.007420000000000000,1037,0.009844,974,0.020272,974,0.61362,974,0.2519,974,0,241.07%,84.50%,6.47%,0.00%,0.00%
1205,data/100_Independent1205,2999,0.007840,1459,0.007743,1019,0.010318,945,0.019453,945,0.6106,945,0.22247,945,0,217.35%,54.39%,7.83%,0.00%,0.00%
1206,data/100_Independent1206,3062,0.007580,1172,0.007287,821,0.010714,780,0.02159100000000000,780,0.61089,780,0.2308190000000000,780,0,292.56%,50.26%,5.26%,0.00%,0.00%
1207,data/100_Independent1207,3952,0.007784000000000000,1373,0.007431,1290,0.010194,1249,0.021579,1249,0.61921,1249,0.105213,1249,0,216.41%,9.93%,3.28%,0.00%,0.00%
1208,data/100_Independent1208,3140,0.007580,1407,0.007482000000000000,962,0.010108000000000001,928,0.020512,928,0.6241910000000001,928,0.13839,928,0,238.36%,51.62%,3.66%,0.00%,0.00%
1209,data/100_Independent1209,3124,0.007828999999999999,1181,0.00734,803,0.009821,799,0.02553,799,0.6244150000000001,799,0.21522,799,0,290.99%,47.81%,0.50%,0.00%,0.00%
1210,data/100_Independent1210,1994,0.007736,989,0.007048000000000000,732,0.010426,705,0.019737,705,0.62092,705,0.1322,705,0,182.84%,40.28%,3.83%,0.00%,0.00%
1211,data/100_Independent1211,2152,0.007539,613,0.007339000000000000,548,0.009635,505,0.019973,505,0.61922,505,0.075880,505,0,326.14%,21.39%,8.51%,0.00%,0.00%
1212,data/100_Independent1212,1941,0.007757000000000000,1606,0.007205,888,0.010539,843,0.020702,843,0.66215,858,0.12418,843,0,130.25%,90.51%,5.34%,0.00%,1.78%
1213,data/100_Independent1213,2393,0.00758,1638,0.007404,1275,0.009478,1267,0.02019000000000000,1267,0.61429,1267,0.13095,1267,0,88.87%,29.28%,0.63%,0.00%,0.00%
1214,data/100_Independent1214,1072,0.00751,898,0.007397,300,0.010020,269,0.020787,269,0.61845,269,0.24808,269,0,298.51%,233.83%,11.52%,0.00%,0.00%
1215,data/100_Independent1215,1783,0.008039,1450,0.007211,864,0.009996,795,0.019844,795,0.61232,795,0.2117610000000000,795,0,124.28%,82.39%,8.68%,0.00%,0.00%
1216,data/100_Independent1216,1851,0.007320,727,0.007196000000000000,675,0.01000800000000000,608,0.019772,608,0.61871,608,0.074419,608,0,204.44%,19.57%,11.02%,0.00%,0.00%
1217,data/100_Independent1217,2166,0.007374000000000000,1341,0.007471,989,0.009961,985,0.021076,985,0.61563,985,0.076838,985,0,119.90%,36.14%,0.41%,0.00%,0.00%
1218,data/100_Independent1218,1905,0.007390,981,0.007231,743,0.010147,716,0.021166,716,0.6177,716,0.13274,716,0,166.06%,37.01%,3.77%,0.00%,0.00%
1219,data/100_Independent1219,2313,0.007602,1110,0.007718,1010,0.010055000000000000,1003,0.021360,1003,0.61502,1003,0.082312,1003,0,130.61%,10.67%,0.70%,0.00%,0.00%
1220,data/100_Independent1220,5194,0.004655000000000000,343,0.00717,343,0.008930,343,0.018469,1587,0.6289020000000000,343,0.02761700000000000,343,0,1414.29%,0.00%,0.00%,362.68%,0.00%
1221,data/100_Independent1221,4371,0.004648,436,0.006860,436,0.008940,436,0.018907,1606,1.5405800000000001,436,0.033401,436,0,902.52%,0.00%,0.00%,268.35%,0.00%
1222,data/100_Independent1222,4177,0.004881000000000000,206,0.007535,206,0.009431,206,0.01842900000000000,1550,0.6502,206,0.02844700000000000,206,0,1927.67%,0.00%,0.00%,652.43%,0.00%
1223,data/100_Independent1223,4804,0.004864,690,0.00728,690,0.008548999999999999,690,0.019099,1600,0.64287,690,0.028701,690,0,596.23%,0.00%,0.00%,131.88%,0.00%
1224,data/100_Independent1224,5012,0.004712,169,0.007296,169,0.008763,169,0.018502,1341,0.64242,169,0.087657,169,0,2865.68%,0.00%,0.00%,693.49%,0.00%
1225,data/100_Independent1225,3637,0.004930000000000000,276,0.007040,276,0.008793,276,0.018645,1339,0.64410,276,0.029273,276,0,1217.75%,0.00%,0.00%,385.14%,0.00%
1226,data/100_Independent1226,3964,0.011800,155,0.007431,155,0.009072999999999999,155,0.019759,1481,0.63323,155,0.038411,155,0,2457.42%,0.00%,0.00%,855.48%,0.00%
1227,data/100_Independent1227,4489,0.004723000000000000,502,0.007189000000000000,502,0.009230000000000000,502,0.017482,1805,0.63381,502,0.027104,502,0,794.22%,0.00%,0.00%,259.56%,0.00%
1228,data/100_Independent1228,3876,0.004914,236,0.007338,236,0.009372,236,0.019966,1200,0.62747,236,0.029973,236,0,1542.37%,0.00%,0.00%,408.47%,0.00%
1229,data/100_Independent1229,3962,0.004567,653,0.007294,653,0.008982,653,0.018329,1486,0.64395,653,0.0292,653,0,506.74%,0.00%,0.00%,127.57%,0.00%
1230,data/100_Independent1230,3080,0.007636000000000000,-106,0.007011,-156,0.00986,-164,0.020894,164,0.62328,-164,0.0805580000000000,-164,0,1978.05%,35.37%,4.88%,200.00%,0.00%
1231,data/100_Independent1231,3084,0.00738,446,0.007292,-270,0.009908999999999999,-270,0.020357,805,1.5962,-270,0.031850,-270,0,1242.22%,265.19%,0.00%,398.15%,0.00%
1232,data/100_Independent1232,3263,0.006883,-38,0.007790,-114,0.010961,-117,0.022880,79,0.61209,-117,0.0894650000000000,-117,0,2888.89%,67.52%,2.56%,167.52%,0.00%
1233,data/100_Independent1233,3213,0.007216,-56,0.007867,-175,0.009974,-211,0.021609,-28,0.6163930000000000,-211,0.102834,-211,0,1622.75%,73.46%,17.06%,86.73%,0.00%
1234,data/100_Independent1234,3128,0.007385,593,0.007523,-64,0.010329,-88,0.020278,519,0.60689,-88,0.28033,-88,0,3654.55%,773.86%,27.27%,689.77%,0.00%
1235,data/100_Independent1235,3656,0.007339,491,0.007385,-136,0.010289,-137,0.021254,546,0.59834,-137,0.1166850000000000,-137,0,2768.61%,458.39%,0.73%,498.54%,0.00%
1236,data/100_Independent1236,2894,0.007066,61,0.007331000000000000,-348,0.010040,-381,0.020306,413,0.62560,-381,0.21418,-381,0,859.58%,116.01%,8.66%,208.40%,0.00%
1237,data/100_Independent1237,3604,0.0073,39,0.007477,-241,0.010428,-271,0.021681,257,0.60832,-271,0.14249,-271,0,1429.89%,114.39%,11.07%,194.83%,0.00%
1238,data/100_Independent1238,3481,0.007345,41,0.007576,-377,0.010488,-392,0.021230,116,0.6060750000000000,-392,0.1354550000000000,-392,0,988.01%,110.46%,3.83%,129.59%,0.00%
1239,data/100_Independent1239,3570,0.007874,285,0.007488,-18,0.010368,-72,0.021960,276,0.62029,-72,0.061084,-89,0,4111.24%,420.22%,79.78%,410.11%,19.10%
1240,data/100_Independent1240,1991,0.007419,-110,0.007167,-326,0.010032,-335,0.020991,-335,0.6414,-335,0.09530,-335,0,694.33%,67.16%,2.69%,0.00%,0.00%
1241,data/100_Independent1241,2409,0.0077,410,0.007433,-69,0.010161,-70,0.02068300000000000,-70,0.61733,-70,0.18228,-70,0,3541.43%,685.71%,1.43%,0.00%,0.00%
1242,data/100_Independent1242,1971,0.007331,-204,0.007420,-413,0.009854999999999999,-505,0.02063,-505,0.6181540000000000,-505,0.1168890000000000,-505,0,490.30%,59.60%,18.22%,0.00%,0.00%
1243,data/100_Independent1243,2254,0.007739000000000000,96,0.007207,-64,0.010543,-85,0.020266,-85,0.63925,-85,0.099808,-85,0,2751.76%,212.94%,24.71%,0.00%,0.00%
1244,data/100_Independent1244,2474,0.007584,112,0.007366000000000000,-311,0.009304,-351,0.01909100000000000,-351,0.62550,-351,0.1578520000000000,-351,0,804.84%,131.91%,11.40%,0.00%,0.00%
1245,data/100_Independent1245,1661,0.007649,-169,0.007385000000000000,-652,0.01019,-664,0.02155900000000000,-664,0.60940,-664,0.23810,-664,0,350.15%,74.55%,1.81%,0.00%,0.00%
1246,data/100_Independent1246,2467,0.007471,464,0.007646,-203,0.010317,-203,0.02099100000000000,-203,0.62112,-203,0.032403,-203,0,1315.27%,328.57%,0.00%,0.00%,0.00%
1247,data/100_Independent1247,1929,0.007503,233,0.007171,-476,0.009679,-529,0.02042600000000000,-529,0.62420,-529,0.2672310000000000,-529,0,464.65%,144.05%,10.02%,0.00%,0.00%
1248,data/100_Independent1248,1817,0.007449000000000000,-343,0.007473,-768,0.009339,-782,0.01943800000000000,-782,0.63528,-768,0.05453,-782,0,332.35%,56.14%,1.79%,0.00%,1.79%
1249,data/100_Independent1249,2122,0.007356,113,0.007127000000000000,-338,0.009833000000000000,-414,0.019903,-414,0.62316,-414,0.1797,-414,0,612.56%,127.29%,18.36%,0.00%,0.00%
1250,data/100_Independent1250,11202,0.004895,6629,0.007030,6629,0.007894,6629,0.014921,7899,0.64006,6629,0.02441700000000000,6629,0,68.98%,0.00%,0.00%,19.16%,0.00%
1251,data/100_Independent1251,9837,0.004908000000000000,6085,0.00707,6085,0.009131,6085,0.018096,7129,0.636,6085,0.028482,6085,0,61.66%,0.00%,0.00%,17.16%,0.00%
1252,data/100_Independent1252,9231,0.0047,5517,0.006977,5517,0.008518,5517,0.015922,6539,0.6286950000000000,5517,0.025263,5517,0,67.32%,0.00%,0.00%,18.52%,0.00%
1253,data/100_Independent1253,10774,0.00489,6683,0.007253,6683,0.008796999999999999,6683,0.016797,7918,0.65338,6683,0.027380,6683,0,61.22%,0.00%,0.00%,18.48%,0.00%
1254,data/100_Independent1254,10880,0.00483,6482,0.007134000000000000,6482,0.008435,6482,0.015339,7413,0.6419,6482,0.025210,6482,0,67.85%,0.00%,0.00%,14.36%,0.00%
1255,data/100_Independent1255,12230,0.004962,7150,0.007304,7150,0.008391,7150,0.028041,8514,0.63052,7150,0.026428,7150,0,71.05%,0.00%,0.00%,19.08%,0.00%
1256,data/100_Independent1256,10495,0.004612,6399,0.007242,6399,0.008810,6399,0.017637,7282,0.63126,6399,0.025778,6399,0,64.01%,0.00%,0.00%,13.80%,0.00%
1257,data/100_Independent1257,11053,0.004484,6567,0.00684,6567,0.008753000000000000,6567,0.01641800000000000,7644,0.6284,6567,0.02654000000000000,6567,0,68.31%,0.00%,0.00%,16.40%,0.00%
1258,data/100_Independent1258,11281,0.004709000000000000,6673,0.006963000000000000,6673,0.008101000000000001,6673,0.01734600000000000,7262,0.6280490000000000,6673,0.026869,6673,0,69.05%,0.00%,0.00%,8.83%,0.00%
1259,data/100_Independent1259,9730,0.004603,5987,0.007256,5987,0.008945000000000000,5987,0.017685,7170,0.62185,5987,0.03492600000000000,5987,0,62.52%,0.00%,0.00%,19.76%,0.00%
1260,data/100_Independent1260,9217,0.008884,6091,0.007321000000000000,6091,0.009422000000000000,6051,0.018224,6328,0.62462,6051,0.050975,6051,0,52.32%,0.66%,0.66%,4.58%,0.00%
1261,data/100_Independent1261,10016,0.007566,6335,0.007344000000000000,6291,0.009497,6288,0.018480,6480,0.60513,6288,0.078631,6288,0,59.29%,0.75%,0.05%,3.05%,0.00%
1262,data/100_Independent1262,10111,0.008857000000000000,6430,0.007447,6430,0.009136000000000000,6395,0.01795500000000000,6395,0.62177,6395,0.05326100000000000,6395,0,58.11%,0.55%,0.55%,0.00%,0.00%
1263,data/100_Independent1263,8666,0.007358000000000000,5349,0.012601,5349,0.034123,5324,0.017969,5672,0.61050,5324,0.051502,5324,0,62.77%,0.47%,0.47%,6.54%,0.00%
1264,data/100_Independent1264,9473,0.007635,6487,0.007260,6110,0.009809,6021,0.017367,6352,0.61013,6021,0.17910,6021,0,57.33%,7.74%,1.48%,5.50%,0.00%
1265,data/100_Independent1265,8766,0.007244,6047,0.007253,5878,0.009417,5854,0.01763600000000000,6218,0.65390,5854,0.085649,5854,0,49.74%,3.30%,0.41%,6.22%,0.00%
1266,data/100_Independent1266,9333,0.007294000000000000,6503,0.007023,6072,0.009588,6015,0.017918,6445,0.6182750000000000,6015,0.1694860000000000,6015,0,55.16%,8.11%,0.95%,7.15%,0.00%
1267,data/100_Independent1267,9800,0.007129,6186,0.007288,6186,0.009239,6174,0.01814100000000000,6552,0.5940630000000000,6174,0.053813,6174,0,58.73%,0.19%,0.19%,6.12%,0.00%
1268,data/100_Independent1268,10124,0.007655000000000000,6909,0.007309,6706,0.009350,6633,0.017406,7074,0.61273,6664,0.06645,6633,0,52.63%,4.16%,1.10%,6.65%,0.47%
1269,data/100_Independent1269,8979,0.007259000000000000,5757,0.007007,5757,0.009034,5745,0.017520,5849,0.6002390000000000,5745,0.04866,5745,0,56.29%,0.21%,0.21%,1.81%,0.00%
1270,data/100_Independent1270,8154,0.007303,5881,0.007100000000000000,5881,0.009363,5881,0.018945,5881,0.6117600000000000,5881,0.029835,5881,0,38.65%,0.00%,0.00%,0.00%,0.00%
1271,data/100_Independent1271,8152,0.007481,6229,0.007850,6047,0.009185,5976,0.01924500000000000,5976,0.6150,5976,0.10582,5976,0,36.41%,4.23%,1.19%,0.00%,0.00%
1272,data/100_Independent1272,8182,0.007452,6347,0.007261000000000000,6164,0.008872,6106,0.018082,6106,0.6131460000000000,6106,0.0975240000000000,6106,0,34.00%,3.95%,0.95%,0.00%,0.00%
1273,data/100_Independent1273,8284,0.007594,5809,0.00730,5809,0.009592,5809,0.018967,5809,0.6153060000000000,5809,0.03019200000000000,5809,0,42.61%,0.00%,0.00%,0.00%,0.00%
1274,data/100_Independent1274,8985,0.007959,6323,0.009041000000000000,6323,0.009099,6310,0.018947,6310,0.6255020000000000,6310,0.051759,6310,0,42.39%,0.21%,0.21%,0.00%,0.00%
1275,data/100_Independent1275,7591,0.007267,5768,0.007569,5546,0.008973,5537,0.016861,5543,0.7076,5543,0.11265,5472,0,38.72%,5.41%,1.35%,1.30%,1.30%
1276,data/100_Independent1276,8276,0.007359,5961,0.007424000000000000,5951,0.008507,5878,0.01718700000000000,5878,0.63540,5878,0.080979,5878,0,40.80%,1.41%,1.24%,0.00%,0.00%
1277,data/100_Independent1277,7287,0.007557,5044,0.007096,5044,0.008899,5041,0.019208,5041,0.60032,5041,0.055106,5041,0,44.55%,0.06%,0.06%,0.00%,0.00%
1278,data/100_Independent1278,8258,0.00729,6176,0.00764,6176,0.009211,6176,0.018131,6176,0.60651,6176,0.028205,6176,0,33.71%,0.00%,0.00%,0.00%,0.00%
1279,data/100_Independent1279,7971,0.00750,5918,0.007349000000000000,5918,0.008586,5824,0.016620,5824,0.6081790000000000,5824,0.053949,5824,0,36.86%,1.61%,1.61%,0.00%,0.00%
1280,data/100_Independent1280,6597,0.007295,5323,0.007381,5323,0.008775,5323,0.020959,5323,0.61901,5323,0.031105,5323,0,23.93%,0.00%,0.00%,0.00%,0.00%
1281,data/100_Independent1281,7106,0.007670,6064,0.007595,6064,0.008963,6011,0.017550,6011,0.61582,6011,0.050237,6011,0,18.22%,0.88%,0.88%,0.00%,0.00%
1282,data/100_Independent1282,7940,0.007515,6582,0.007391000000000000,6374,0.00912,6338,0.01830900000000000,6353,0.62165,6374,0.05375,6338,0,25.28%,3.85%,0.57%,0.24%,0.57%
